CCG,DRUGNAME,YEARMONTH,TOTAL
BURY,Rivastigmine,2015-04-01,5266.0
BURY,Rivastigmine,2015-05-01,3365.0
BURY,Rivastigmine,2015-06-01,5019.0
BURY,Rivastigmine,2015-07-01,4606.0
BURY,Rivastigmine,2015-08-01,4708.0
BURY,Rivastigmine,2015-09-01,4305.0
BURY,Rivastigmine,2015-10-01,4281.0
BURY,Rivastigmine,2015-11-01,4502.0
BURY,Rivastigmine,2015-12-01,4158.0
BURY,Rivastigmine,2016-01-01,4454.0
BURY,Rivastigmine,2016-02-01,4171.0
BURY,Rivastigmine,2016-03-01,4618.0
BURY,Rivastigmine,2016-04-01,4660.0
BURY,Rivastigmine,2016-05-01,4240.0
BURY,Rivastigmine,2016-06-01,5034.0
BURY,Rivastigmine,2016-07-01,4141.0
BURY,Rivastigmine,2016-08-01,5450.0
BURY,Rivastigmine,2016-09-01,3992.0
BURY,Rivastigmine,2016-10-01,3988.0
BURY,Rivastigmine,2016-11-01,4377.0
BURY,Rivastigmine,2016-12-01,4855.0
BURY,Rivastigmine,2017-01-01,5312.0
BURY,Rivastigmine,2017-02-01,3798.0
BURY,Rivastigmine,2017-03-01,3746.0
BURY,Rivastigmine,2017-04-01,4715.0
BURY,Rivastigmine,2017-05-01,4305.0
BURY,Rivastigmine,2017-06-01,4277.0
BURY,Rivastigmine,2017-07-01,4792.0
BURY,Rivastigmine,2017-08-01,4572.0
BURY,Rivastigmine,2017-09-01,4977.0
BURY,Rivastigmine,2017-10-01,5252.0
BURY,Rivastigmine,2017-11-01,4854.0
BURY,Rivastigmine,2017-12-01,4323.0
BURY,Rivastigmine,2018-01-01,4768.0
BURY,Rivastigmine,2018-02-01,3896.0
BURY,Rivastigmine,2018-03-01,4136.0
BURY,Rivastigmine,2018-04-01,4058.0
BURY,Rivastigmine,2018-05-01,5185.0
BURY,Rivastigmine,2018-06-01,4445.0
BURY,Rivastigmine,2018-07-01,4791.0
BURY,Rivastigmine,2018-08-01,4560.0
BURY,Rivastigmine,2018-09-01,4440.0
BURY,Rivastigmine,2018-10-01,4142.0
BURY,Rivastigmine,2018-11-01,5229.0
BURY,Rivastigmine,2018-12-01,4404.0
BURY,Rivastigmine,2019-01-01,3746.0
BURY,Rivastigmine,2019-02-01,4402.0
BURY,Rivastigmine,2019-03-01,4629.0
BURY,Rivastigmine,2019-04-01,4013.0
BURY,Rivastigmine,2019-05-01,5032.0
BURY,Rivastigmine,2019-06-01,4604.0
BURY,Rivastigmine,2019-07-01,5534.0
BURY,Rivastigmine,2019-08-01,5704.0
BURY,Rivastigmine,2019-09-01,4774.0
BURY,Rivastigmine,2019-10-01,6123.0
BURY,Rivastigmine,2019-11-01,5526.0
BURY,Rivastigmine,2019-12-01,4584.0
BURY,Rivastigmine,2020-01-01,7492.0
BURY,Rivastigmine,2020-02-01,4674.0
BURY,Rivastigmine,2020-03-01,5902.0
BURY,Rivastigmine,2020-04-01,5832.0
BURY,Rivastigmine,2020-05-01,5802.0
BURY,Rivastigmine,2020-06-01,5398.0
BURY,Rivastigmine,2020-07-01,6054.0
BURY,Rivastigmine,2020-08-01,5120.0
BURY,Rivastigmine,2020-09-01,5570.0
BURY,Rivastigmine,2020-10-01,5632.0
BURY,Rivastigmine,2020-11-01,5238.0
BURY,Rivastigmine,2020-12-01,6061.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2014-01-01,9184.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2014-02-01,8106.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2014-03-01,8764.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2014-04-01,8949.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2014-05-01,8743.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2014-06-01,8848.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2014-07-01,10206.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2014-08-01,9115.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2014-09-01,9927.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2014-10-01,10626.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2014-11-01,8855.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2014-12-01,10558.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2015-01-01,10889.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2015-02-01,8799.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2015-03-01,11273.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2015-04-01,11438.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2015-05-01,10967.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2015-06-01,12302.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2015-07-01,13104.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2015-08-01,11353.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2015-09-01,12760.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2015-10-01,12159.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2015-11-01,11161.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2015-12-01,13103.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2016-01-01,11740.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2016-02-01,10334.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2016-03-01,11013.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2016-04-01,11424.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2016-05-01,10013.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2016-06-01,11608.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2016-07-01,11645.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2016-08-01,10320.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2016-09-01,11721.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2016-10-01,10390.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2016-11-01,10777.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2016-12-01,10731.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2017-01-01,10598.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2017-02-01,8694.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2017-03-01,11956.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2017-04-01,9898.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2017-05-01,11004.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2017-06-01,12194.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2017-07-01,11805.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2017-08-01,11711.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2017-09-01,11603.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2017-10-01,11628.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2017-11-01,11858.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2017-12-01,11641.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2018-01-01,11525.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2018-02-01,10192.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2018-03-01,11332.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2018-04-01,11562.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2018-05-01,11165.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2018-06-01,10815.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2018-07-01,10794.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2018-08-01,12306.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2018-09-01,11446.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2018-10-01,12138.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2018-11-01,11319.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2018-12-01,12285.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2019-01-01,12056.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2019-02-01,10458.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2019-03-01,11872.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2019-04-01,10906.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2019-05-01,12520.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2019-06-01,11322.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2019-07-01,11088.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2019-08-01,13296.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2019-09-01,12045.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2019-10-01,12389.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2019-11-01,12131.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2019-12-01,11204.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2020-01-01,13183.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2020-02-01,10976.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2020-03-01,11616.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2020-04-01,11813.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2020-05-01,11728.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2020-06-01,11718.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2020-07-01,12030.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2020-08-01,11144.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2020-09-01,10052.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2020-10-01,11851.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2020-11-01,10419.0
"HEYWOOD, MIDDLETON & ROCHDALE",Donepezil,2020-12-01,11123.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2014-01-01,2762.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2014-02-01,1728.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2014-03-01,2691.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2014-04-01,2087.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2014-05-01,2322.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2014-06-01,2264.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2014-07-01,2023.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2014-08-01,1977.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2014-09-01,1992.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2014-10-01,2014.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2014-11-01,1895.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2014-12-01,2159.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2015-01-01,1709.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2015-02-01,1814.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2015-03-01,1856.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2015-04-01,1926.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2015-05-01,1730.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2015-06-01,1747.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2015-07-01,1740.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2015-08-01,1488.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2015-09-01,1505.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2015-10-01,1579.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2015-11-01,1595.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2015-12-01,1861.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2016-01-01,1461.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2016-02-01,1229.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2016-03-01,1757.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2016-04-01,1432.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2016-05-01,1551.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2016-06-01,1579.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2016-07-01,1341.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2016-08-01,1593.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2016-09-01,1260.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2016-10-01,1446.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2016-11-01,2136.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2016-12-01,1716.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2017-01-01,1281.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2017-02-01,1313.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2017-03-01,1481.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2017-04-01,1656.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2017-05-01,1432.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2017-06-01,1739.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2017-07-01,1176.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2017-08-01,1674.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2017-09-01,1420.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2017-10-01,1555.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2017-11-01,1516.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2017-12-01,1828.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2018-01-01,1700.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2018-02-01,1376.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2018-03-01,1512.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2018-04-01,1420.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2018-05-01,1872.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2018-06-01,1148.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2018-07-01,1844.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2018-08-01,1810.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2018-09-01,1248.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2018-10-01,1832.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2018-11-01,2000.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2018-12-01,1344.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2019-01-01,1556.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2019-02-01,2000.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2019-03-01,1804.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2019-04-01,1316.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2019-05-01,1260.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2019-06-01,1260.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2019-07-01,1316.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2019-08-01,1302.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2019-09-01,1309.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2019-10-01,1344.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2019-11-01,1183.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2019-12-01,1484.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2020-01-01,1155.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2020-02-01,1309.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2020-03-01,1113.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2020-04-01,1393.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2020-05-01,1253.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2020-06-01,1148.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2020-07-01,931.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2020-08-01,980.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2020-09-01,1015.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2020-10-01,1316.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2020-11-01,1176.0
"HEYWOOD, MIDDLETON & ROCHDALE",Galantamine,2020-12-01,1260.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2014-01-01,4865.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2014-02-01,4574.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2014-03-01,4882.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2014-04-01,4917.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2014-05-01,5290.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2014-06-01,5449.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2014-07-01,5148.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2014-08-01,4370.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2014-09-01,5712.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2014-10-01,4992.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2014-11-01,4948.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2014-12-01,5727.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2015-01-01,5172.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2015-02-01,4938.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2015-03-01,5952.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2015-04-01,5731.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2015-05-01,5371.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2015-06-01,7514.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2015-07-01,6488.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2015-08-01,6524.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2015-09-01,6092.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2015-10-01,6971.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2015-11-01,6713.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2015-12-01,8817.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2016-01-01,7369.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2016-02-01,7954.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2016-03-01,7708.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2016-04-01,8264.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2016-05-01,8277.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2016-06-01,9018.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2016-07-01,10324.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2016-08-01,9283.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2016-09-01,11391.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2016-10-01,10459.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2016-11-01,10879.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2016-12-01,10468.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2017-01-01,10748.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2017-02-01,9075.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2017-03-01,11357.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2017-04-01,10354.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2017-05-01,11692.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2017-06-01,12504.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2017-07-01,12058.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2017-08-01,11225.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2017-09-01,11774.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2017-10-01,10608.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2017-11-01,11158.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2017-12-01,11548.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2018-01-01,11652.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2018-02-01,10234.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2018-03-01,10874.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2018-04-01,11505.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2018-05-01,11412.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2018-06-01,11602.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2018-07-01,11196.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2018-08-01,12935.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2018-09-01,11987.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2018-10-01,13791.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2018-11-01,12615.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2018-12-01,13185.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2019-01-01,13365.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2019-02-01,12181.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2019-03-01,12675.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2019-04-01,12766.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2019-05-01,14611.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2019-06-01,13217.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2019-07-01,12297.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2019-08-01,16110.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2019-09-01,13962.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2019-10-01,15675.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2019-11-01,16836.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2019-12-01,14663.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2020-01-01,14826.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2020-02-01,13233.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2020-03-01,13473.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2020-04-01,14675.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2020-05-01,12331.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2020-06-01,13522.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2020-07-01,14893.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2020-08-01,12295.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2020-09-01,12893.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2020-10-01,13322.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2020-11-01,12136.0
"HEYWOOD, MIDDLETON & ROCHDALE",Memantine,2020-12-01,13385.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2014-01-01,2872.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2014-02-01,2846.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2014-03-01,2928.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2014-04-01,3454.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2014-05-01,3288.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2014-06-01,3644.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2014-07-01,3155.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2014-08-01,3212.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2014-09-01,3377.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2014-10-01,3234.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2014-11-01,3019.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2014-12-01,3181.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2015-01-01,3290.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2015-02-01,2500.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2015-03-01,3944.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2015-04-01,3478.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2015-05-01,2469.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2015-06-01,3688.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2015-07-01,3182.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2015-08-01,3079.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2015-09-01,2648.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2015-10-01,3490.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2015-11-01,3586.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2015-12-01,3708.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2016-01-01,3296.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2016-02-01,3362.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2016-03-01,3538.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2016-04-01,3604.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2016-05-01,3777.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2016-06-01,3889.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2016-07-01,3415.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2016-08-01,3392.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2016-09-01,3506.0
"HEYWOOD, MIDDLETON & ROCHDALE",Rivastigmine,2016-10-01,3618.0
